index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
32,3c,48.9579439163208,228.5867,86180.17929999999,86229.1703840988,706210.9602429627,0,9.623289108276367,0.0,97783.56719017027,97793.19047927855,6237339.1069417875,6,-11603.387890170285,-1.13,False
33,3a,39.58108425140381,228.5232,86049.7393,86089.3535244339,706210.9602429627,0,9.526729583740234,0.0,97539.14332389832,97548.67005348206,6237339.1069417875,6,-11489.404023898314,-1.13,False
34,6f,113.69502544403076,238.93070000000003,93896.77709999999,94010.50526562652,706210.9602429627,0,39.89601135253906,0.0,105382.56096839903,105422.45697975157,6237339.1069417875,6,-11485.783868399041,-1.12,False
35,3b,44.10042762756348,228.31109999999998,85927.1002,85971.23376781006,706210.9602429627,0,0.9357929229736328,0.0,97397.3240852356,97398.25987815857,6237339.1069417875,6,-11470.223885235595,-1.13,False
36,6d,103.84008884429932,238.9146,93880.1743,93984.0475290268,706210.9602429627,0,32.49859809875488,0.0,105309.42726135254,105341.9258594513,6237339.1069417875,6,-11429.25296135254,-1.12,False
37,23b,86525.1256942749,146.72449999999998,814.4407,87339.5995344574,706210.9602429627,0,98277.82940864563,0.0,12044.028759002686,110321.85816764832,6237339.1069417875,6,-11229.588059002686,-14.79,False
38,6a,87.22190856933594,238.6576,53884.7476,53972.00264875183,706210.9602429627,0,20.676612854003906,0.0,64741.68276786804,64762.359380722046,6237339.1069417875,6,-10856.93516786804,-1.2,False
39,6e,108.8235855102539,239.3402,53880.52829999999,53989.38502569274,706210.9602429627,0,36.06772422790527,0.0,64726.22561454773,64762.293338775635,6237339.1069417875,6,-10845.697314547739,-1.2,False
40,5c,82.44123458862305,225.5718,55822.51700000001,55904.991374771125,706210.9602429627,0,17.081499099731445,0.0,65990.11898040771,66007.20047950745,6237339.1069417875,6,-10167.601980407708,-1.18,False
41,12c,44561.13893985748,29.8779,41734.1599,86295.33198003998,706210.9602429627,0,45746.17671966553,0.0,51833.56976509094,97579.74648475647,6237339.1069417875,6,-10099.409865090944,-1.24,False
42,13a,44569.62728500366,105.5642,42048.5248,86618.18522518616,706210.9602429627,0,45746.262311935425,0.0,51824.30362701416,97570.56593894958,6237339.1069417875,6,-9775.778827014161,-1.23,False
43,10b,6810.616850852966,13.5659,50580.941399999996,57391.59139103546,706210.9602429627,0,6482.758283615112,0.0,60303.03740501404,66785.79568862915,6237339.1069417875,6,-9722.096005014042,-1.19,False
44,9a,157.88066387176514,355.5464,53747.8214,53905.73520405426,706210.9602429627,0,72.12066650390625,0.0,63337.72015571594,63409.84082221985,6237339.1069417875,6,-9589.898755715942,-1.18,False
45,16b,56542.16585159302,32.5131,89970.4877,146512.6866917755,706210.9602429627,0,66809.34643745422,0.0,99185.11724472046,165994.46368217468,6237339.1069417875,6,-9214.629544720461,-1.1,False
46,7a,118.53220462799072,376.64549999999997,102837.1404,102955.70574481049,706210.9602429627,0,43.55263710021973,0.0,111668.67518424988,111712.2278213501,6237339.1069417875,6,-8831.534784249874,-1.09,False
47,29a,90575.29788017273,478.5312,306.9736,90882.30462035522,706210.9602429627,0,108659.3816280365,0.0,8976.045846939087,117635.42747497559,6237339.1069417875,6,-8669.072246939088,-29.24,False
48,10c,6810.674071311951,14.174299999999999,51346.3154,58157.022611494445,706210.9602429627,0,6482.779502868652,0.0,58923.14410209656,65405.92360496521,6237339.1069417875,6,-7576.828702096558,-1.15,False
49,28a,90133.5274219513,364.9561,26180.7605,116314.3210621338,706210.9602429627,0,108062.0448589325,0.0,33719.65312957764,141781.69798851013,6237339.1069417875,6,-7538.892629577636,-1.29,False
50,8d,152.85241603851318,250.34769999999997,57781.8819,57934.76745622101,706210.9602429627,0,67.97266006469727,0.0,64690.38724899292,64758.35990905762,6237339.1069417875,6,-6908.50534899292,-1.12,False
